,model_a,model_b,winner
2356,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2357,gpt-4-turbo,WizardLM/WizardLM-7B-V1.0,model_a
2358,gpt-4-turbo,WizardLM/WizardLM-7B-V1.0,model_a
2359,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2360,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2361,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2362,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2363,gpt-4-turbo,WizardLM/WizardLM-7B-V1.0,model_a
2364,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2365,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2366,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2367,gpt-4-turbo,WizardLM/WizardLM-7B-V1.0,model_a
2368,gpt-4-turbo,WizardLM/WizardLM-7B-V1.0,model_a
2369,gpt-4-turbo,WizardLM/WizardLM-7B-V1.0,model_a
2370,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2371,gpt-4-turbo,WizardLM/WizardLM-7B-V1.0,model_a
2372,gpt-4-turbo,WizardLM/WizardLM-7B-V1.0,model_a
2373,gpt-4-turbo,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2374,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2375,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2376,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2377,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2378,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2379,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2380,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2381,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2382,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2383,gpt-4-turbo,WizardLM/WizardLM-7B-V1.0,model_a
2384,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2385,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2386,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2387,gpt-4-turbo,WizardLM/WizardLM-7B-V1.0,model_a
2388,gpt-4-turbo,WizardLM/WizardLM-7B-V1.0,invalid
2389,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2390,gpt-4-turbo,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2391,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2392,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2393,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2394,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2395,gpt-4-turbo,WizardLM/WizardLM-7B-V1.0,model_a
2396,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2397,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2398,gpt-4-turbo,WizardLM/WizardLM-7B-V1.0,model_a
2399,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2400,gpt-4-turbo,WizardLM/WizardLM-7B-V1.0,model_a
2401,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2402,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2403,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2404,gpt-4-turbo,WizardLM/WizardLM-7B-V1.0,model_a
2405,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2406,gpt-4-turbo,WizardLM/WizardLM-7B-V1.0,model_a
2407,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2408,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2409,gpt-4-turbo,WizardLM/WizardLM-7B-V1.0,model_a
2410,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2411,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2412,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2413,gpt-4-turbo,WizardLM/WizardLM-7B-V1.0,model_a
2414,gpt-4-turbo,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2415,gpt-4-turbo,WizardLM/WizardLM-7B-V1.0,model_a
2416,gpt-4-turbo,WizardLM/WizardLM-7B-V1.0,model_a
2417,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2418,gpt-4-turbo,WizardLM/WizardLM-7B-V1.0,model_a
2419,WizardLM/WizardLM-7B-V1.0,gpt-4-turbo,model_b
2420,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2421,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2422,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2423,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2424,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2425,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2426,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_a
2427,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2428,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2429,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,tie
2430,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2431,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2432,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2433,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2434,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2435,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2436,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2437,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2438,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2439,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2440,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2441,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_a
2442,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2443,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2444,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,
2445,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,tie
2446,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2447,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2448,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2449,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2450,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2451,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2452,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2453,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2454,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2455,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2456,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2457,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2458,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2459,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2460,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2461,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2462,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2463,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2464,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,tie
2465,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2466,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2467,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2468,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_b
2469,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2470,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2471,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2472,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2473,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2474,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2475,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,tie
2476,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2477,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2478,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2479,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2480,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_a
2481,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2482,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2483,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2484,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2485,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2486,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,tie
2487,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2488,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2489,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2490,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2491,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2492,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2493,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2494,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2495,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2496,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie(all bad)
2497,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2498,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2499,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2500,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2501,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2502,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2503,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2504,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2505,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2506,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2507,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2508,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2509,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2510,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2511,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2512,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2513,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2514,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_a
2515,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2516,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2517,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2518,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2519,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2520,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2521,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2522,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2523,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2524,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2525,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2526,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2527,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2528,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2529,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2530,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2531,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2532,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2533,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2534,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2535,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2536,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2537,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,tie
2538,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,tie
2539,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,tie
2540,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2541,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2542,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2543,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2544,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2545,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2546,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2547,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2548,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2549,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2550,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2551,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2552,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2553,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2554,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2555,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2556,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2557,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2558,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2559,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2560,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2561,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2562,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2563,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2564,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2565,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2566,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2567,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2568,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2569,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2570,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2571,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2572,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2573,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2574,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2575,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2576,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2577,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_a
2578,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2579,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2580,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2581,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2582,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2583,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2584,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2585,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,tie
2586,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2587,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2588,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2589,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2590,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2591,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2592,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2593,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2594,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2595,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2596,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2597,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2598,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2599,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2600,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2601,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2602,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,tie
2603,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,tie
2604,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2605,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2606,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2607,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2608,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2609,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,tie
2610,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2611,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_a
2612,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2613,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2614,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2615,WizardLM/WizardLM-13B-V1.2,gpt-4-turbo,model_b
2616,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2617,gpt-4-turbo,WizardLM/WizardLM-13B-V1.2,model_a
2618,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
2619,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,tie
2620,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
2621,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,tie
2622,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2623,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,tie(all bad)
2624,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2625,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,tie
2626,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2627,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2628,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,tie
2629,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,tie
2630,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
2631,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_a
2632,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2633,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2634,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,tie
2635,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
2636,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,tie
2637,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
2638,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,tie
2639,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,tie
2640,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,tie
2641,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2642,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,tie
2643,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2644,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,tie
2645,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,tie
2646,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,tie
2647,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2648,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,tie
2649,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2650,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
2651,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2652,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
2653,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2654,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,tie
2655,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,tie
2656,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
2657,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
2658,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,tie
2659,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
2660,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
2661,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2662,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2663,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
2664,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,tie
2665,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,tie
2666,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2667,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,tie
2668,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
2669,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,tie
2670,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2671,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2672,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,tie
2673,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2674,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,tie
2675,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,tie
2676,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2677,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_a
2678,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2679,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2680,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
2681,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2682,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
2683,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
2684,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,tie
2685,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2686,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2687,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
2688,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
2689,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2690,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2691,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
2692,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,tie
2693,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_a
2694,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,tie
2695,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2696,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2697,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,tie
2698,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2699,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2700,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_b
2701,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
2702,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,tie
2703,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,tie
2704,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
2705,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
2706,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,tie
2707,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,tie
2708,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2709,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
2710,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,tie
2711,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,tie
2712,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2713,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2714,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2715,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
2716,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2717,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,tie
2718,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2719,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
2720,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
2721,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
2722,gpt-4-turbo,Xwin-LM/Xwin-LM-7B-V0.1,model_a
2723,Xwin-LM/Xwin-LM-7B-V0.1,gpt-4-turbo,model_b
