,model_a,model_b,winner
14612,vicuna-13b,dolly-v2-12b,model_a
14613,gpt-3.5-turbo,fastchat-t5-3b,model_a
14614,alpaca-13b,stablelm-tuned-alpha-7b,model_a
14615,mpt-7b-chat,koala-13b,model_b
14616,gpt-3.5-turbo,chatglm-6b,tie (bothbad)
14617,gpt-4,stablelm-tuned-alpha-7b,model_b
14618,mpt-7b-chat,gpt-4,model_b
14619,vicuna-13b,fastchat-t5-3b,tie (bothbad)
14620,palm-2,RWKV-4-Raven-14B,model_a
14621,koala-13b,alpaca-13b,model_a
14622,vicuna-13b,gpt-3.5-turbo,model_b
14623,RWKV-4-Raven-14B,claude-v1,model_b
14624,oasst-pythia-12b,palm-2,model_b
14625,oasst-pythia-12b,gpt-3.5-turbo,model_b
14626,palm-2,RWKV-4-Raven-14B,model_a
14627,koala-13b,vicuna-13b,model_b
14628,claude-v1,fastchat-t5-3b,model_a
14629,gpt-4,palm-2,model_b
14630,RWKV-4-Raven-14B,vicuna-13b,model_b
14631,mpt-7b-chat,palm-2,model_b
14632,RWKV-4-Raven-14B,palm-2,model_b
14633,RWKV-4-Raven-14B,chatglm-6b,model_a
14634,alpaca-13b,palm-2,model_b
14635,chatglm-6b,mpt-7b-chat,tie (bothbad)
14636,alpaca-13b,oasst-pythia-12b,model_a
14637,claude-v1,koala-13b,model_b
14638,mpt-7b-chat,stablelm-tuned-alpha-7b,tie (bothbad)
14639,gpt-3.5-turbo,claude-v1,model_a
14640,palm-2,oasst-pythia-12b,model_a
14641,gpt-3.5-turbo,oasst-pythia-12b,model_a
14642,oasst-pythia-12b,gpt-4,model_b
14643,palm-2,mpt-7b-chat,model_a
14644,claude-v1,gpt-4,model_a
14645,oasst-pythia-12b,palm-2,model_a
14646,mpt-7b-chat,palm-2,model_b
14647,palm-2,oasst-pythia-12b,model_a
14648,claude-v1,mpt-7b-chat,model_a
14649,palm-2,mpt-7b-chat,tie (bothbad)
14650,mpt-7b-chat,gpt-3.5-turbo,model_a
14651,oasst-pythia-12b,vicuna-13b,model_a
14652,gpt-4,koala-13b,model_a
14653,fastchat-t5-3b,claude-v1,model_b
14654,gpt-4,dolly-v2-12b,model_a
14655,gpt-3.5-turbo,gpt-4,tie
14656,koala-13b,mpt-7b-chat,model_a
14657,fastchat-t5-3b,claude-v1,model_b
14658,claude-v1,stablelm-tuned-alpha-7b,model_a
14659,palm-2,gpt-3.5-turbo,tie
14660,gpt-3.5-turbo,alpaca-13b,model_a
14661,fastchat-t5-3b,gpt-4,model_b
14662,vicuna-13b,gpt-4,model_b
14663,stablelm-tuned-alpha-7b,vicuna-13b,model_b
14664,gpt-4,palm-2,model_a
14665,mpt-7b-chat,gpt-3.5-turbo,model_b
14666,mpt-7b-chat,fastchat-t5-3b,model_b
14667,vicuna-13b,RWKV-4-Raven-14B,model_a
14668,koala-13b,palm-2,model_b
14669,RWKV-4-Raven-14B,claude-v1,tie
14670,koala-13b,palm-2,model_b
14671,alpaca-13b,gpt-4,model_b
14672,RWKV-4-Raven-14B,chatglm-6b,tie
14673,RWKV-4-Raven-14B,mpt-7b-chat,tie (bothbad)
14674,mpt-7b-chat,fastchat-t5-3b,model_a
14675,mpt-7b-chat,palm-2,model_b
14676,koala-13b,oasst-pythia-12b,model_a
14677,vicuna-13b,chatglm-6b,tie (bothbad)
14678,RWKV-4-Raven-14B,chatglm-6b,model_a
14679,stablelm-tuned-alpha-7b,palm-2,tie
14680,oasst-pythia-12b,claude-v1,model_b
14681,oasst-pythia-12b,dolly-v2-12b,model_a
14682,gpt-4,claude-v1,tie
14683,RWKV-4-Raven-14B,koala-13b,model_a
14684,claude-v1,alpaca-13b,model_b
14685,chatglm-6b,oasst-pythia-12b,model_a
14686,mpt-7b-chat,gpt-3.5-turbo,model_b
14687,vicuna-13b,palm-2,tie
14688,vicuna-13b,claude-v1,tie
14689,vicuna-13b,oasst-pythia-12b,model_a
14690,chatglm-6b,claude-v1,tie
14691,stablelm-tuned-alpha-7b,palm-2,tie (bothbad)
14692,claude-v1,mpt-7b-chat,model_a
14693,alpaca-13b,oasst-pythia-12b,tie (bothbad)
14694,koala-13b,mpt-7b-chat,model_b
14695,palm-2,chatglm-6b,tie
14696,oasst-pythia-12b,gpt-4,model_b
14697,chatglm-6b,mpt-7b-chat,tie (bothbad)
14698,mpt-7b-chat,dolly-v2-12b,tie
14699,oasst-pythia-12b,stablelm-tuned-alpha-7b,model_a
14700,fastchat-t5-3b,koala-13b,tie
14701,vicuna-13b,palm-2,tie (bothbad)
14702,palm-2,llama-13b,model_a
14703,palm-2,mpt-7b-chat,model_a
14704,palm-2,dolly-v2-12b,model_a
14705,RWKV-4-Raven-14B,gpt-3.5-turbo,model_a
14706,gpt-3.5-turbo,RWKV-4-Raven-14B,model_a
14707,fastchat-t5-3b,palm-2,model_b
14708,alpaca-13b,palm-2,model_b
14709,RWKV-4-Raven-14B,vicuna-13b,tie (bothbad)
14710,chatglm-6b,oasst-pythia-12b,model_a
14711,RWKV-4-Raven-14B,palm-2,model_b
14712,gpt-4,mpt-7b-chat,model_a
14713,claude-v1,oasst-pythia-12b,model_a
14714,koala-13b,vicuna-13b,model_b
14715,stablelm-tuned-alpha-7b,palm-2,model_b
14716,alpaca-13b,chatglm-6b,model_a
14717,gpt-4,RWKV-4-Raven-14B,model_a
14718,oasst-pythia-12b,chatglm-6b,model_a
14719,RWKV-4-Raven-14B,fastchat-t5-3b,model_a
14720,oasst-pythia-12b,gpt-4,model_b
14721,palm-2,oasst-pythia-12b,model_a
14722,RWKV-4-Raven-14B,koala-13b,tie (bothbad)
14723,koala-13b,chatglm-6b,tie
14724,gpt-4,palm-2,model_a
14725,vicuna-13b,fastchat-t5-3b,tie (bothbad)
14726,RWKV-4-Raven-14B,alpaca-13b,tie (bothbad)
14727,gpt-4,RWKV-4-Raven-14B,model_a
14728,palm-2,dolly-v2-12b,model_a
14729,palm-2,RWKV-4-Raven-14B,tie (bothbad)
14730,dolly-v2-12b,alpaca-13b,model_b
14731,gpt-3.5-turbo,mpt-7b-chat,model_a
14732,gpt-4,chatglm-6b,model_a
14733,gpt-4,palm-2,model_b
14734,gpt-4,mpt-7b-chat,model_a
14735,vicuna-13b,koala-13b,tie
14736,claude-v1,palm-2,model_a
14737,mpt-7b-chat,vicuna-13b,model_a
14738,chatglm-6b,koala-13b,model_a
14739,palm-2,koala-13b,model_a
14740,fastchat-t5-3b,mpt-7b-chat,model_b
14741,claude-v1,fastchat-t5-3b,model_a
14742,RWKV-4-Raven-14B,claude-v1,model_b
14743,koala-13b,vicuna-13b,model_b
14744,mpt-7b-chat,koala-13b,model_b
14745,vicuna-13b,palm-2,model_b
14746,oasst-pythia-12b,vicuna-13b,model_b
14747,gpt-3.5-turbo,alpaca-13b,model_a
14748,claude-v1,alpaca-13b,model_a
14749,claude-v1,alpaca-13b,model_a
14750,koala-13b,palm-2,model_b
14751,koala-13b,alpaca-13b,model_a
14752,gpt-4,koala-13b,model_a
14753,oasst-pythia-12b,chatglm-6b,model_a
14754,palm-2,gpt-3.5-turbo,model_a
14755,palm-2,vicuna-13b,model_a
14756,gpt-3.5-turbo,fastchat-t5-3b,model_a
14757,vicuna-13b,RWKV-4-Raven-14B,tie
14758,palm-2,RWKV-4-Raven-14B,model_a
14759,koala-13b,vicuna-13b,model_b
14760,alpaca-13b,claude-v1,model_b
14761,gpt-4,gpt-3.5-turbo,model_a
14762,palm-2,mpt-7b-chat,model_a
14763,RWKV-4-Raven-14B,gpt-4,model_b
14764,fastchat-t5-3b,mpt-7b-chat,model_b
14765,oasst-pythia-12b,gpt-4,tie (bothbad)
14766,gpt-3.5-turbo,vicuna-13b,model_a
14767,oasst-pythia-12b,palm-2,model_b
14768,koala-13b,stablelm-tuned-alpha-7b,tie (bothbad)
14769,RWKV-4-Raven-14B,claude-v1,model_b
14770,stablelm-tuned-alpha-7b,gpt-4,model_b
14771,palm-2,claude-v1,model_a
14772,claude-v1,palm-2,model_b
14773,palm-2,gpt-3.5-turbo,model_b
14774,koala-13b,mpt-7b-chat,tie
14775,oasst-pythia-12b,vicuna-13b,model_b
14776,alpaca-13b,stablelm-tuned-alpha-7b,model_b
14777,gpt-4,vicuna-13b,tie
14778,chatglm-6b,mpt-7b-chat,model_b
14779,gpt-3.5-turbo,koala-13b,model_a
14780,dolly-v2-12b,gpt-3.5-turbo,model_b
14781,mpt-7b-chat,vicuna-13b,tie (bothbad)
14782,claude-v1,mpt-7b-chat,model_a
14783,oasst-pythia-12b,palm-2,model_b
14784,fastchat-t5-3b,stablelm-tuned-alpha-7b,model_a
14785,palm-2,mpt-7b-chat,model_a
14786,palm-2,vicuna-13b,model_a
14787,oasst-pythia-12b,RWKV-4-Raven-14B,tie (bothbad)
14788,gpt-4,stablelm-tuned-alpha-7b,model_a
14789,oasst-pythia-12b,claude-v1,model_b
14790,claude-v1,mpt-7b-chat,model_a
14791,alpaca-13b,fastchat-t5-3b,model_a
14792,oasst-pythia-12b,claude-v1,model_b
14793,palm-2,koala-13b,model_a
14794,palm-2,gpt-3.5-turbo,tie
14795,RWKV-4-Raven-14B,mpt-7b-chat,model_a
14796,gpt-3.5-turbo,palm-2,model_a
14797,fastchat-t5-3b,mpt-7b-chat,tie (bothbad)
14798,stablelm-tuned-alpha-7b,mpt-7b-chat,tie
14799,palm-2,RWKV-4-Raven-14B,model_b
14800,RWKV-4-Raven-14B,claude-v1,tie (bothbad)
14801,oasst-pythia-12b,gpt-3.5-turbo,tie (bothbad)
14802,fastchat-t5-3b,gpt-4,model_b
14803,oasst-pythia-12b,gpt-3.5-turbo,tie
14804,koala-13b,gpt-4,model_a
14805,chatglm-6b,RWKV-4-Raven-14B,model_b
14806,RWKV-4-Raven-14B,mpt-7b-chat,model_a
14807,gpt-3.5-turbo,RWKV-4-Raven-14B,model_a
14808,chatglm-6b,gpt-4,model_b
14809,RWKV-4-Raven-14B,koala-13b,model_b
14810,chatglm-6b,vicuna-13b,model_b
14811,palm-2,vicuna-13b,model_a
14812,gpt-4,chatglm-6b,model_a
14813,koala-13b,palm-2,model_a
14814,palm-2,RWKV-4-Raven-14B,model_a
14815,claude-v1,oasst-pythia-12b,model_a
14816,alpaca-13b,chatglm-6b,model_a
14817,alpaca-13b,vicuna-13b,model_a
14818,claude-v1,fastchat-t5-3b,model_a
14819,vicuna-13b,gpt-4,model_b
14820,gpt-3.5-turbo,gpt-4,model_a
14821,palm-2,RWKV-4-Raven-14B,tie (bothbad)
14822,stablelm-tuned-alpha-7b,claude-v1,model_b
14823,llama-13b,palm-2,model_b
14824,gpt-4,gpt-3.5-turbo,model_b
14825,gpt-4,RWKV-4-Raven-14B,tie (bothbad)
14826,mpt-7b-chat,claude-v1,model_b
14827,llama-13b,claude-v1,model_b
14828,claude-v1,palm-2,model_a
14829,koala-13b,vicuna-13b,model_a
14830,koala-13b,chatglm-6b,model_b
14831,palm-2,gpt-3.5-turbo,model_b
14832,gpt-4,palm-2,tie
14833,palm-2,chatglm-6b,model_a
14834,vicuna-13b,claude-v1,model_b
14835,vicuna-13b,oasst-pythia-12b,model_a
14836,fastchat-t5-3b,alpaca-13b,model_b
14837,vicuna-13b,oasst-pythia-12b,tie (bothbad)
14838,palm-2,mpt-7b-chat,model_b
14839,alpaca-13b,oasst-pythia-12b,model_a
14840,chatglm-6b,palm-2,model_b
14841,vicuna-13b,RWKV-4-Raven-14B,model_a
14842,vicuna-13b,alpaca-13b,model_a
14843,gpt-4,claude-v1,model_a
14844,oasst-pythia-12b,koala-13b,model_a
14845,oasst-pythia-12b,gpt-4,model_b
14846,chatglm-6b,gpt-4,model_b
14847,palm-2,koala-13b,model_a
14848,oasst-pythia-12b,gpt-3.5-turbo,model_b
14849,koala-13b,dolly-v2-12b,model_a
14850,mpt-7b-chat,alpaca-13b,tie (bothbad)
14851,koala-13b,RWKV-4-Raven-14B,model_b
14852,mpt-7b-chat,palm-2,tie (bothbad)
14853,chatglm-6b,gpt-4,model_b
14854,mpt-7b-chat,alpaca-13b,model_b
14855,fastchat-t5-3b,koala-13b,model_a
14856,fastchat-t5-3b,gpt-4,tie
14857,mpt-7b-chat,RWKV-4-Raven-14B,tie (bothbad)
14858,palm-2,fastchat-t5-3b,tie
14859,koala-13b,vicuna-13b,model_b
14860,koala-13b,palm-2,tie (bothbad)
14861,claude-v1,gpt-3.5-turbo,model_a
14862,mpt-7b-chat,koala-13b,tie (bothbad)
14863,koala-13b,fastchat-t5-3b,model_a
14864,mpt-7b-chat,gpt-4,model_b
14865,vicuna-13b,gpt-3.5-turbo,tie
14866,palm-2,dolly-v2-12b,model_a
14867,koala-13b,RWKV-4-Raven-14B,model_a
14868,palm-2,claude-v1,tie (bothbad)
14869,mpt-7b-chat,alpaca-13b,model_a
14870,mpt-7b-chat,gpt-4,tie
14871,claude-v1,gpt-3.5-turbo,model_b
14872,palm-2,RWKV-4-Raven-14B,model_a
14873,koala-13b,oasst-pythia-12b,model_a
14874,palm-2,RWKV-4-Raven-14B,model_b
14875,gpt-3.5-turbo,palm-2,tie (bothbad)
14876,claude-v1,palm-2,model_a
14877,chatglm-6b,dolly-v2-12b,tie (bothbad)
14878,oasst-pythia-12b,gpt-3.5-turbo,model_b
14879,oasst-pythia-12b,fastchat-t5-3b,tie (bothbad)
14880,gpt-3.5-turbo,fastchat-t5-3b,model_a
14881,palm-2,alpaca-13b,tie
14882,claude-v1,fastchat-t5-3b,model_a
14883,mpt-7b-chat,RWKV-4-Raven-14B,model_b
14884,mpt-7b-chat,alpaca-13b,model_b
14885,alpaca-13b,palm-2,model_a
14886,oasst-pythia-12b,stablelm-tuned-alpha-7b,model_b
14887,vicuna-13b,alpaca-13b,model_a
14888,palm-2,RWKV-4-Raven-14B,model_b
14889,palm-2,gpt-4,tie
14890,gpt-4,chatglm-6b,model_a
14891,chatglm-6b,palm-2,tie (bothbad)
14892,vicuna-13b,oasst-pythia-12b,tie (bothbad)
14893,koala-13b,RWKV-4-Raven-14B,model_b
14894,palm-2,oasst-pythia-12b,model_b
14895,palm-2,chatglm-6b,model_a
14896,claude-v1,palm-2,tie
14897,vicuna-13b,gpt-4,tie (bothbad)
14898,fastchat-t5-3b,claude-v1,model_b
14899,chatglm-6b,vicuna-13b,model_b
14900,gpt-3.5-turbo,RWKV-4-Raven-14B,model_a
14901,oasst-pythia-12b,vicuna-13b,tie (bothbad)
14902,mpt-7b-chat,chatglm-6b,model_a
14903,gpt-4,oasst-pythia-12b,model_a
14904,dolly-v2-12b,palm-2,model_b
14905,fastchat-t5-3b,claude-v1,tie (bothbad)
14906,chatglm-6b,gpt-4,model_b
14907,palm-2,gpt-4,model_b
14908,stablelm-tuned-alpha-7b,alpaca-13b,model_a
14909,gpt-3.5-turbo,claude-v1,tie (bothbad)
14910,palm-2,RWKV-4-Raven-14B,tie (bothbad)
14911,mpt-7b-chat,alpaca-13b,tie (bothbad)
14912,palm-2,chatglm-6b,model_a
14913,oasst-pythia-12b,gpt-3.5-turbo,model_b
14914,koala-13b,vicuna-13b,model_b
14915,oasst-pythia-12b,gpt-3.5-turbo,tie
14916,koala-13b,claude-v1,tie
14917,palm-2,koala-13b,model_a
14918,RWKV-4-Raven-14B,gpt-3.5-turbo,model_b
14919,gpt-3.5-turbo,RWKV-4-Raven-14B,model_a
14920,gpt-4,palm-2,model_a
14921,alpaca-13b,chatglm-6b,tie (bothbad)
14922,oasst-pythia-12b,RWKV-4-Raven-14B,tie (bothbad)
14923,oasst-pythia-12b,palm-2,model_b
14924,RWKV-4-Raven-14B,claude-v1,model_b
14925,claude-v1,vicuna-13b,model_a
14926,gpt-3.5-turbo,fastchat-t5-3b,model_a
14927,fastchat-t5-3b,chatglm-6b,model_b
14928,fastchat-t5-3b,palm-2,tie (bothbad)
14929,RWKV-4-Raven-14B,gpt-3.5-turbo,model_b
14930,gpt-4,koala-13b,model_a
14931,gpt-4,mpt-7b-chat,model_a
14932,alpaca-13b,claude-v1,model_b
14933,RWKV-4-Raven-14B,fastchat-t5-3b,model_b
14934,dolly-v2-12b,koala-13b,model_b
14935,palm-2,claude-v1,model_a
14936,koala-13b,palm-2,tie
14937,palm-2,fastchat-t5-3b,tie
14938,stablelm-tuned-alpha-7b,gpt-4,model_b
14939,chatglm-6b,claude-v1,model_b
14940,chatglm-6b,alpaca-13b,model_b
14941,vicuna-13b,RWKV-4-Raven-14B,model_b
14942,fastchat-t5-3b,dolly-v2-12b,model_b
14943,mpt-7b-chat,gpt-3.5-turbo,model_b
14944,palm-2,koala-13b,model_a
14945,palm-2,RWKV-4-Raven-14B,model_a
14946,koala-13b,gpt-3.5-turbo,tie (bothbad)
14947,vicuna-13b,RWKV-4-Raven-14B,model_a
14948,gpt-3.5-turbo,vicuna-13b,model_b
14949,fastchat-t5-3b,palm-2,tie (bothbad)
14950,claude-v1,gpt-4,model_b
14951,claude-v1,dolly-v2-12b,model_a
14952,palm-2,RWKV-4-Raven-14B,tie (bothbad)
14953,claude-v1,mpt-7b-chat,model_a
14954,mpt-7b-chat,koala-13b,tie (bothbad)
14955,gpt-3.5-turbo,oasst-pythia-12b,model_a
14956,gpt-3.5-turbo,claude-v1,model_b
14957,chatglm-6b,RWKV-4-Raven-14B,tie (bothbad)
14958,fastchat-t5-3b,koala-13b,model_b
14959,chatglm-6b,mpt-7b-chat,model_b
14960,palm-2,vicuna-13b,model_b
14961,alpaca-13b,dolly-v2-12b,model_a
14962,koala-13b,fastchat-t5-3b,tie (bothbad)
14963,oasst-pythia-12b,mpt-7b-chat,model_b
14964,koala-13b,alpaca-13b,model_b
14965,gpt-3.5-turbo,vicuna-13b,model_b
14966,gpt-3.5-turbo,vicuna-13b,tie
14967,palm-2,claude-v1,model_a
14968,RWKV-4-Raven-14B,koala-13b,model_b
14969,oasst-pythia-12b,chatglm-6b,tie (bothbad)
14970,vicuna-13b,mpt-7b-chat,model_a
14971,chatglm-6b,gpt-4,model_b
14972,gpt-3.5-turbo,palm-2,model_b
14973,gpt-3.5-turbo,claude-v1,tie (bothbad)
14974,gpt-4,dolly-v2-12b,model_a
14975,RWKV-4-Raven-14B,palm-2,model_b
14976,RWKV-4-Raven-14B,gpt-3.5-turbo,model_b
14977,koala-13b,palm-2,model_b
14978,alpaca-13b,claude-v1,model_b
14979,stablelm-tuned-alpha-7b,RWKV-4-Raven-14B,model_b
14980,claude-v1,mpt-7b-chat,model_a
14981,alpaca-13b,fastchat-t5-3b,model_b
14982,oasst-pythia-12b,fastchat-t5-3b,model_a
14983,koala-13b,palm-2,model_b
14984,dolly-v2-12b,fastchat-t5-3b,tie (bothbad)
14985,mpt-7b-chat,alpaca-13b,model_a
14986,mpt-7b-chat,vicuna-13b,tie
14987,koala-13b,dolly-v2-12b,tie (bothbad)
14988,fastchat-t5-3b,mpt-7b-chat,model_b
14989,stablelm-tuned-alpha-7b,mpt-7b-chat,model_b
14990,oasst-pythia-12b,RWKV-4-Raven-14B,model_a
14991,mpt-7b-chat,RWKV-4-Raven-14B,tie (bothbad)
14992,palm-2,oasst-pythia-12b,model_a
14993,stablelm-tuned-alpha-7b,mpt-7b-chat,tie (bothbad)
14994,dolly-v2-12b,gpt-4,model_a
14995,koala-13b,mpt-7b-chat,model_a
14996,mpt-7b-chat,palm-2,model_a
14997,vicuna-13b,mpt-7b-chat,tie (bothbad)
14998,claude-v1,oasst-pythia-12b,model_a
14999,oasst-pythia-12b,claude-v1,model_a
15000,mpt-7b-chat,palm-2,tie
15001,fastchat-t5-3b,vicuna-13b,model_b
15002,palm-2,koala-13b,model_a
15003,koala-13b,alpaca-13b,model_b
15004,gpt-3.5-turbo,alpaca-13b,tie (bothbad)
15005,fastchat-t5-3b,chatglm-6b,tie (bothbad)
15006,alpaca-13b,vicuna-13b,tie (bothbad)
15007,fastchat-t5-3b,gpt-4,model_b
15008,koala-13b,RWKV-4-Raven-14B,model_b
15009,koala-13b,RWKV-4-Raven-14B,tie (bothbad)
15010,gpt-4,alpaca-13b,model_a
15011,mpt-7b-chat,gpt-4,model_b
15012,palm-2,alpaca-13b,model_a
15013,fastchat-t5-3b,RWKV-4-Raven-14B,tie (bothbad)
15014,koala-13b,mpt-7b-chat,tie (bothbad)
15015,mpt-7b-chat,alpaca-13b,tie (bothbad)
15016,vicuna-13b,dolly-v2-12b,tie (bothbad)
15017,gpt-3.5-turbo,palm-2,tie (bothbad)
15018,dolly-v2-12b,palm-2,tie (bothbad)
15019,koala-13b,alpaca-13b,model_a
15020,alpaca-13b,vicuna-13b,tie
15021,chatglm-6b,alpaca-13b,tie (bothbad)
15022,alpaca-13b,oasst-pythia-12b,model_b
15023,mpt-7b-chat,koala-13b,tie (bothbad)
15024,palm-2,gpt-4,model_b
15025,gpt-4,mpt-7b-chat,model_a
15026,mpt-7b-chat,gpt-4,model_b
15027,gpt-4,mpt-7b-chat,model_a
15028,palm-2,fastchat-t5-3b,model_a
15029,palm-2,alpaca-13b,model_a
15030,alpaca-13b,gpt-3.5-turbo,tie (bothbad)
15031,gpt-4,gpt-3.5-turbo,model_b
15032,chatglm-6b,palm-2,model_b
15033,palm-2,fastchat-t5-3b,model_a
15034,stablelm-tuned-alpha-7b,oasst-pythia-12b,tie (bothbad)
15035,alpaca-13b,gpt-3.5-turbo,model_b
15036,koala-13b,palm-2,model_b
15037,palm-2,dolly-v2-12b,model_a
15038,vicuna-13b,palm-2,model_b
15039,vicuna-13b,fastchat-t5-3b,tie
15040,chatglm-6b,mpt-7b-chat,tie
15041,koala-13b,palm-2,model_b
15042,palm-2,RWKV-4-Raven-14B,model_a
15043,alpaca-13b,claude-v1,model_b
15044,fastchat-t5-3b,stablelm-tuned-alpha-7b,tie (bothbad)
15045,palm-2,oasst-pythia-12b,model_a
15046,alpaca-13b,fastchat-t5-3b,tie (bothbad)
15047,palm-2,claude-v1,tie
15048,RWKV-4-Raven-14B,claude-v1,model_b
15049,palm-2,chatglm-6b,model_a
15050,fastchat-t5-3b,koala-13b,model_b
15051,claude-v1,RWKV-4-Raven-14B,model_a
15052,oasst-pythia-12b,gpt-4,model_b
15053,chatglm-6b,gpt-4,model_b
15054,koala-13b,palm-2,model_b
15055,fastchat-t5-3b,mpt-7b-chat,model_a
15056,koala-13b,gpt-3.5-turbo,tie
15057,koala-13b,gpt-3.5-turbo,tie
15058,palm-2,claude-v1,tie
15059,gpt-3.5-turbo,chatglm-6b,model_a
15060,gpt-3.5-turbo,dolly-v2-12b,model_b
15061,palm-2,oasst-pythia-12b,tie (bothbad)
15062,gpt-4,RWKV-4-Raven-14B,model_a
15063,claude-v1,RWKV-4-Raven-14B,tie
15064,palm-2,mpt-7b-chat,model_a
15065,vicuna-13b,palm-2,model_b
15066,vicuna-13b,claude-v1,model_b
15067,mpt-7b-chat,palm-2,tie (bothbad)
15068,mpt-7b-chat,palm-2,model_b
15069,palm-2,gpt-4,model_a
15070,gpt-4,vicuna-13b,model_a
15071,dolly-v2-12b,RWKV-4-Raven-14B,tie
15072,palm-2,chatglm-6b,tie (bothbad)
15073,oasst-pythia-12b,gpt-4,model_b
15074,vicuna-13b,mpt-7b-chat,model_a
15075,gpt-4,koala-13b,model_a
15076,claude-v1,gpt-3.5-turbo,tie (bothbad)
15077,RWKV-4-Raven-14B,stablelm-tuned-alpha-7b,tie (bothbad)
15078,gpt-4,vicuna-13b,model_a
15079,koala-13b,alpaca-13b,tie (bothbad)
15080,gpt-4,koala-13b,model_a
15081,palm-2,mpt-7b-chat,tie
15082,alpaca-13b,palm-2,model_b
15083,vicuna-13b,gpt-4,model_b
15084,vicuna-13b,palm-2,model_b
15085,mpt-7b-chat,claude-v1,model_a
15086,gpt-3.5-turbo,claude-v1,model_a
15087,gpt-4,dolly-v2-12b,model_a
15088,gpt-4,chatglm-6b,model_a
15089,gpt-4,gpt-3.5-turbo,tie
15090,gpt-3.5-turbo,claude-v1,model_a
15091,palm-2,chatglm-6b,model_b
15092,claude-v1,koala-13b,tie (bothbad)
15093,koala-13b,claude-v1,model_b
15094,alpaca-13b,dolly-v2-12b,model_a
15095,vicuna-13b,koala-13b,model_b
15096,palm-2,mpt-7b-chat,tie (bothbad)
15097,gpt-3.5-turbo,palm-2,tie (bothbad)
15098,gpt-3.5-turbo,gpt-4,model_b
15099,alpaca-13b,gpt-3.5-turbo,model_b
15100,oasst-pythia-12b,gpt-4,model_b
15101,gpt-3.5-turbo,palm-2,model_a
15102,vicuna-13b,alpaca-13b,tie
15103,gpt-3.5-turbo,vicuna-13b,model_b
15104,gpt-4,palm-2,model_a
15105,gpt-4,claude-v1,model_b
15106,vicuna-13b,palm-2,model_b
15107,gpt-3.5-turbo,koala-13b,model_a
15108,alpaca-13b,palm-2,tie
15109,vicuna-13b,palm-2,tie
15110,koala-13b,palm-2,model_b
15111,palm-2,gpt-3.5-turbo,model_b
15112,dolly-v2-12b,mpt-7b-chat,model_b
15113,gpt-3.5-turbo,chatglm-6b,model_a
15114,koala-13b,gpt-4,model_b
15115,claude-v1,fastchat-t5-3b,model_a
15116,claude-v1,gpt-3.5-turbo,model_a
15117,RWKV-4-Raven-14B,chatglm-6b,model_a
15118,gpt-3.5-turbo,oasst-pythia-12b,model_a
15119,claude-v1,mpt-7b-chat,tie
15120,koala-13b,palm-2,model_a
15121,gpt-3.5-turbo,alpaca-13b,tie
15122,oasst-pythia-12b,koala-13b,tie
15123,chatglm-6b,gpt-3.5-turbo,model_b
15124,fastchat-t5-3b,vicuna-13b,model_b
15125,claude-v1,chatglm-6b,tie
15126,claude-v1,dolly-v2-12b,tie
15127,palm-2,alpaca-13b,model_a
15128,gpt-3.5-turbo,oasst-pythia-12b,model_a
15129,claude-v1,oasst-pythia-12b,model_a
15130,gpt-3.5-turbo,claude-v1,model_a
15131,claude-v1,palm-2,tie
15132,palm-2,koala-13b,model_b
15133,gpt-3.5-turbo,vicuna-13b,model_a
15134,palm-2,RWKV-4-Raven-14B,model_b
15135,alpaca-13b,vicuna-13b,model_b
15136,RWKV-4-Raven-14B,palm-2,model_b
15137,dolly-v2-12b,stablelm-tuned-alpha-7b,model_b
15138,koala-13b,gpt-3.5-turbo,model_a
15139,palm-2,dolly-v2-12b,model_a
15140,mpt-7b-chat,RWKV-4-Raven-14B,model_b
15141,mpt-7b-chat,gpt-4,model_b
15142,gpt-4,claude-v1,tie
15143,dolly-v2-12b,gpt-4,model_b
15144,claude-v1,fastchat-t5-3b,model_a
15145,fastchat-t5-3b,palm-2,model_b
15146,palm-2,dolly-v2-12b,tie
15147,vicuna-13b,oasst-pythia-12b,model_a
15148,chatglm-6b,dolly-v2-12b,tie
15149,claude-v1,dolly-v2-12b,model_a
15150,oasst-pythia-12b,gpt-3.5-turbo,model_b
15151,fastchat-t5-3b,palm-2,model_b
15152,oasst-pythia-12b,gpt-3.5-turbo,model_b
15153,stablelm-tuned-alpha-7b,mpt-7b-chat,model_b
15154,vicuna-13b,palm-2,model_a
15155,gpt-3.5-turbo,vicuna-13b,model_a
15156,mpt-7b-chat,gpt-4,model_b
15157,gpt-4,claude-v1,model_a
15158,claude-v1,koala-13b,model_a
15159,palm-2,chatglm-6b,model_a
15160,mpt-7b-chat,RWKV-4-Raven-14B,tie (bothbad)
15161,gpt-4,vicuna-13b,model_a
15162,gpt-3.5-turbo,mpt-7b-chat,model_a
15163,stablelm-tuned-alpha-7b,koala-13b,tie (bothbad)
15164,palm-2,gpt-4,model_b
15165,fastchat-t5-3b,koala-13b,tie (bothbad)
15166,stablelm-tuned-alpha-7b,alpaca-13b,model_b
15167,RWKV-4-Raven-14B,alpaca-13b,model_b
15168,oasst-pythia-12b,chatglm-6b,tie (bothbad)
15169,RWKV-4-Raven-14B,palm-2,tie (bothbad)
15170,gpt-4,alpaca-13b,tie (bothbad)
