,model_a,model_b,winner
29940,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_a
29941,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie
29942,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_b
29943,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_b
29944,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_b
29945,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,model_b
29946,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,tie
29947,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie
29948,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_a
29949,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,tie
29950,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,tie
29951,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie
29952,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,tie
29953,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie
29954,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie
29955,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,model_b
29956,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,tie
29957,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_a
29958,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_a
29959,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,model_a
29960,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_a
29961,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,model_a
29962,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie(all bad)
29963,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,model_a
29964,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,model_a
29965,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,model_a
29966,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,model_b
29967,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_a
29968,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie
29969,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,tie
29970,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_a
29971,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie
29972,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie
29973,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,model_a
29974,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,model_a
29975,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie
29976,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie
29977,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,model_a
29978,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie
29979,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,model_b
29980,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,tie
29981,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,tie
29982,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,tie
29983,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_b
29984,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie
29985,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,tie
29986,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie
29987,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_b
29988,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,model_a
29989,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie
29990,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,model_b
29991,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,model_a
29992,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie
29993,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_a
29994,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_b
29995,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,model_b
29996,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,model_b
29997,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_a
29998,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,model_b
29999,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie
30000,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,tie
30001,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_a
30002,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,tie
30003,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie
30004,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,tie
30005,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,model_b
30006,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,tie
30007,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,tie(all bad)
30008,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie
30009,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,tie
30010,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,model_a
30011,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_a
30012,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,model_a
30013,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie
30014,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie
30015,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie
30016,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,model_b
30017,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie
30018,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_b
30019,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_a
30020,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_a
30021,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,tie
30022,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_a
30023,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_b
30024,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie
30025,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,tie
30026,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie(all bad)
30027,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_a
30028,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,tie
30029,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie
30030,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie
30031,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,tie
30032,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,model_a
30033,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_a
30034,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,model_a
30035,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,tie
30036,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,model_a
30037,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,model_a
30038,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,tie
30039,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_a
30040,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_b
30041,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_a
30042,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_b
30043,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,tie
30044,meta-llama/Llama-2-13b-chat-hf,Xwin-LM/Xwin-LM-13B-V0.1,model_a
30045,Xwin-LM/Xwin-LM-13B-V0.1,meta-llama/Llama-2-13b-chat-hf,model_a
30046,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30047,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30048,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,tie
30049,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30050,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30051,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30052,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30053,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30054,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30055,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_a
30056,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30057,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30058,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30059,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30060,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30061,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30062,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30063,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,tie
30064,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30065,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30066,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30067,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30068,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,tie
30069,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30070,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30071,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30072,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30073,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30074,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30075,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30076,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,tie(all bad)
30077,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30078,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30079,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30080,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30081,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30082,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30083,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30084,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30085,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30086,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30087,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30088,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30089,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30090,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30091,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30092,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30093,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30094,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30095,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30096,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30097,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30098,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30099,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30100,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30101,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30102,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30103,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30104,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30105,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30106,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_a
30107,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30108,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30109,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30110,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30111,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30112,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30113,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30114,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,tie
30115,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30116,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30117,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30118,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30119,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30120,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30121,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30122,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30123,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30124,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30125,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_b
30126,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30127,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30128,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30129,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30130,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30131,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30132,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30133,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30134,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30135,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30136,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,tie
30137,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30138,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30139,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,tie(all bad)
30140,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30141,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30142,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30143,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30144,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,tie(all bad)
30145,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30146,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,tie
30147,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,tie(all bad)
30148,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30149,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30150,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30151,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30152,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,tie
30153,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30154,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30155,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30156,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30157,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30158,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30159,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30160,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30161,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30162,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30163,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30164,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30165,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30166,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30167,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30168,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30169,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30170,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30171,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30172,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_b
30173,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30174,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30175,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30176,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30177,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30178,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30179,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30180,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30181,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30182,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30183,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30184,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30185,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30186,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30187,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30188,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30189,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30190,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30191,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30192,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30193,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30194,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30195,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30196,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30197,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30198,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30199,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30200,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30201,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30202,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30203,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30204,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30205,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30206,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30207,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30208,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30209,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30210,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30211,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30212,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30213,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30214,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30215,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30216,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30217,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30218,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30219,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30220,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30221,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30222,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30223,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_a
30224,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30225,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30226,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30227,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30228,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30229,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30230,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_a
30231,meta-llama/Llama-2-13b-chat-hf,tiiuae/falcon-7b-instruct,model_a
30232,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
30233,tiiuae/falcon-7b-instruct,meta-llama/Llama-2-13b-chat-hf,model_b
