,model_a,model_b,winner
2475,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2476,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2477,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2478,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,model_b
2479,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2480,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2481,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2482,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2483,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,model_b
2484,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2485,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie
2486,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2487,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2488,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,
2489,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2490,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2491,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,model_b
2492,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2493,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,model_b
2494,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2495,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2496,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,model_b
2497,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,model_b
2498,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,model_b
2499,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2500,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,model_b
2501,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2502,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2503,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,model_b
2504,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,model_b
2505,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2506,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2507,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2508,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2509,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2510,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2511,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2512,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,model_a
2513,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2514,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,model_a
2515,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2516,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2517,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2518,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2519,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2520,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,model_b
2521,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2522,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,model_a
2523,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,model_b
2524,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2525,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,model_a
2526,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2527,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,model_b
2528,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,model_b
2529,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2530,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2531,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2532,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2533,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,invalid
2534,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2535,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,model_b
2536,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2537,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2538,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2539,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2540,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie
2541,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2542,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,model_b
2543,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,model_b
2544,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,invalid
2545,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2546,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2547,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2548,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,model_b
2549,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,model_b
2550,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,model_a
2551,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2552,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2553,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2554,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,model_a
2555,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,model_a
2556,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2557,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2558,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2559,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2560,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2561,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,model_b
2562,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2563,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2564,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2565,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2566,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2567,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2568,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,invalid
2569,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2570,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2571,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2572,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2573,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2574,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,model_b
2575,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2576,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie
2577,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2578,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2579,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2580,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,model_a
2581,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,model_b
2582,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,model_b
2583,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,model_a
2584,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2585,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2586,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2587,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2588,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2589,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2590,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2591,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2592,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,model_a
2593,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,model_a
2594,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,invalid
2595,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2596,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2597,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2598,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,model_a
2599,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,model_b
2600,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,model_a
2601,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2602,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2603,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2604,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,model_a
2605,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,model_b
2606,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,model_a
2607,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2608,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2609,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2610,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,model_b
2611,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2612,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2613,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2614,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2615,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2616,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2617,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2618,huggyllama/llama-13b,WizardLM/WizardLM-7B-V1.0,tie(all bad)
2619,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2620,WizardLM/WizardLM-7B-V1.0,huggyllama/llama-13b,tie(all bad)
2621,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2622,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2623,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2624,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2625,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2626,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,tie(all bad)
2627,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2628,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2629,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2630,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2631,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2632,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2633,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2634,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2635,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2636,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2637,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2638,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2639,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2640,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2641,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2642,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2643,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2644,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2645,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2646,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2647,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2648,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2649,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2650,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2651,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2652,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_b
2653,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2654,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2655,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2656,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2657,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2658,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2659,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2660,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2661,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2662,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2663,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2664,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2665,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2666,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2667,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2668,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2669,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2670,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2671,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2672,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2673,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2674,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2675,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2676,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2677,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,tie(all bad)
2678,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2679,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2680,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2681,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2682,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2683,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2684,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2685,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2686,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2687,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2688,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2689,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2690,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2691,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2692,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2693,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2694,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2695,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2696,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2697,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2698,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2699,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2700,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2701,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2702,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2703,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2704,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2705,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2706,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2707,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2708,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2709,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2710,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2711,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2712,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2713,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2714,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2715,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2716,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2717,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2718,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2719,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2720,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2721,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2722,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2723,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2724,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2725,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2726,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2727,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2728,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2729,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2730,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2731,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2732,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2733,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2734,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,tie(all bad)
2735,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2736,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2737,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2738,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2739,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2740,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2741,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,tie(all bad)
2742,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2743,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2744,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,tie(all bad)
2745,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2746,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2747,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2748,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2749,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2750,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2751,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2752,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2753,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2754,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2755,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2756,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2757,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2758,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2759,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2760,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2761,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2762,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2763,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,tie(all bad)
2764,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2765,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2766,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2767,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2768,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2769,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2770,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2771,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2772,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2773,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2774,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2775,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2776,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2777,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2778,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,tie
2779,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2780,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2781,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2782,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2783,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2784,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2785,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2786,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2787,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2788,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2789,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2790,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2791,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2792,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2793,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2794,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,tie(all bad)
2795,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_a
2796,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2797,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2798,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2799,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2800,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2801,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2802,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2803,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2804,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2805,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2806,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2807,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,
2808,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2809,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2810,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2811,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2812,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2813,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2814,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2815,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2816,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,tie(all bad)
2817,huggyllama/llama-13b,WizardLM/WizardLM-13B-V1.2,model_b
2818,WizardLM/WizardLM-13B-V1.2,huggyllama/llama-13b,model_a
2819,huggyllama/llama-13b,Xwin-LM/Xwin-LM-7B-V0.1,model_b
2820,huggyllama/llama-13b,Xwin-LM/Xwin-LM-7B-V0.1,model_b
2821,Xwin-LM/Xwin-LM-7B-V0.1,huggyllama/llama-13b,model_a
